,Ensemble ID,Cluster 1,Cluster 2
313,"""ENSG00000188566""",0,1
314,"""ENSG00000011451""",0,1
315,"""ENSG00000101222""",0,1
316,"""ENSG00000104964""",0,1
317,"""ENSG00000132518""",0,1
318,"""ENSG00000149016""",0,1
319,"""ENSG00000110046""",0,1
320,"""ENSG00000203485""",0,1
321,"""ENSG00000164889""",0,1
322,"""ENSG00000142634""",0,1
323,"""ENSG00000160999""",0,1
324,"""ENSG00000142208""",0,1
325,"""ENSG00000146540""",0,2
326,"""ENSG00000272333""",0,1
327,"""ENSG00000125651""",0,1
328,"""ENSG00000141867""",0,1
329,"""ENSG00000095906""",0,1
330,"""ENSG00000106330""",0,1
331,"""ENSG00000132004""",0,1
332,"""ENSG00000130758""",0,1
333,"""ENSG00000126934""",0,1
334,"""ENSG00000099864""",0,1
335,"""ENSG00000175229""",0,1
336,"""ENSG00000205356""",0,1
337,"""ENSG00000105290""",0,1
338,"""ENSG00000167658""",0,1
339,"""ENSG00000160813""",0,2
340,"""ENSG00000128159""",0,1
341,"""ENSG00000165915""",0,1
342,"""ENSG00000023191""",0,2
343,"""ENSG00000086504""",0,1
344,"""ENSG00000167962""",0,1
345,"""ENSG00000128185""",0,1
346,"""ENSG00000123159""",0,1
347,"""ENSG00000090565""",0,1
348,"""ENSG00000188986""",0,1
349,"""ENSG00000179085""",0,1
350,"""ENSG00000183655""",0,1
351,"""ENSG00000171298""",0,1
352,"""ENSG00000196588""",0,1
353,"""ENSG00000067840""",0,1
354,"""ENSG00000162076""",0,1
355,"""ENSG00000198933""",0,1
356,"""ENSG00000142784""",0,1
357,"""ENSG00000132017""",0,1
358,"""ENSG00000101460""",0,1
359,"""ENSG00000138834""",0,1
360,"""ENSG00000121753""",0,1
361,"""ENSG00000137166""",0,1
362,"""ENSG00000101216""",0,1
363,"""ENSG00000110717""",0,1
364,"""ENSG00000172534""",0,1
365,"""ENSG00000265203""",0,2
366,"""ENSG00000124074""",0,1
367,"""ENSG00000184436""",0,1
368,"""ENSG00000179364""",0,1
369,"""ENSG00000164897""",0,1
370,"""ENSG00000103024""",0,1
371,"""ENSG00000091073""",0,1
372,"""ENSG00000105321""",0,1
373,"""ENSG00000160392""",0,1
374,"""ENSG00000106009""",0,1
375,"""ENSG00000172354""",0,1
376,"""ENSG00000086544""",0,1
377,"""ENSG00000123064""",0,1
378,"""ENSG00000100300""",0,1
379,"""ENSG00000184381""",0,1
380,"""ENSG00000115255""",0,2
381,"""ENSG00000089351""",0,1
382,"""ENSG00000077454""",0,1
383,"""ENSG00000142453""",0,1
384,"""ENSG00000103126""",0,1
385,"""ENSG00000161328""",0,1
386,"""ENSG00000162729""",0,1
387,"""ENSG00000090097""",0,1
388,"""ENSG00000121653""",0,1
389,"""ENSG00000165644""",0,1
390,"""ENSG00000108262""",0,1
391,"""ENSG00000103266""",0,1
392,"""ENSG00000105223""",0,1
393,"""ENSG00000182809""",0,1
394,"""ENSG00000103653""",0,1
395,"""ENSG00000185049""",0,1
396,"""ENSG00000160445""",0,1
397,"""ENSG00000100726""",0,1
398,"""ENSG00000196422""",0,1
399,"""ENSG00000164708""",0,1
400,"""ENSG00000233927""",0,1
401,"""ENSG00000198853""",0,1
402,"""ENSG00000107281""",0,1
403,"""ENSG00000173020""",0,1
404,"""ENSG00000185024""",0,1
405,"""ENSG00000186010""",0,1
406,"""ENSG00000183828""",0,1
407,"""ENSG00000185800""",0,1
408,"""ENSG00000197457""",0,1
409,"""ENSG00000170638""",0,1
410,"""ENSG00000175213""",0,1
411,"""ENSG00000166189""",0,1
412,"""ENSG00000161847""",0,1
413,"""ENSG00000187535""",0,1
414,"""ENSG00000188338""",0,1
415,"""ENSG00000183248""",0,1
416,"""ENSG00000169682""",0,1
417,"""ENSG00000162337""",0,1
418,"""ENSG00000070047""",0,1
419,"""ENSG00000060656""",0,1
420,"""ENSG00000119333""",0,1
421,"""ENSG00000130202""",0,1
422,"""ENSG00000177548""",0,1
423,"""ENSG00000115257""",0,1
424,"""ENSG00000011052""",0,1
425,"""ENSG00000140854""",0,1
426,"""ENSG00000171130""",0,1
427,"""ENSG00000129968""",0,1
428,"""ENSG00000127616""",0,1
429,"""ENSG00000173898""",0,1
430,"""ENSG00000136274""",0,1
431,"""ENSG00000142409""",0,1
432,"""ENSG00000196182""",0,1
433,"""ENSG00000101204""",0,1
434,"""ENSG00000167114""",0,1
435,"""ENSG00000147799""",0,1
436,"""ENSG00000073350""",0,1
437,"""ENSG00000116871""",0,1
438,"""ENSG00000093010""",0,1
439,"""ENSG00000130475""",0,1
440,"""ENSG00000173327""",0,1
441,"""ENSG00000149489""",0,1
442,"""ENSG00000167972""",0,1
443,"""ENSG00000184524""",0,1
444,"""ENSG00000011009""",0,1
445,"""ENSG00000170906""",0,1
446,"""ENSG00000137497""",0,1
447,"""ENSG00000134686""",0,1
448,"""ENSG00000083838""",0,1
449,"""ENSG00000072310""",0,1
450,"""ENSG00000130193""",0,1
451,"""ENSG00000105726""",0,1
452,"""ENSG00000196961""",0,1
453,"""ENSG00000105204""",0,1
454,"""ENSG00000175115""",0,1
455,"""ENSG00000148362""",0,1
456,"""ENSG00000175550""",0,1
457,"""ENSG00000064545""",0,1
458,"""ENSG00000186174""",0,1
459,"""ENSG00000137267""",0,2
460,"""ENSG00000126062""",0,1
461,"""ENSG00000182872""",0,1
462,"""ENSG00000100324""",0,1
463,"""ENSG00000125817""",0,1
464,"""ENSG00000130881""",0,1
465,"""ENSG00000176108""",0,2
466,"""ENSG00000167716""",0,1
467,"""ENSG00000116035""",0,2
468,"""ENSG00000123989""",0,1
469,"""ENSG00000032444""",0,1
470,"""ENSG00000132003""",0,1
471,"""ENSG00000165905""",0,1
472,"""ENSG00000179950""",0,1
473,"""ENSG00000121680""",0,2
474,"""ENSG00000130733""",0,1
475,"""ENSG00000125458""",0,1
476,"""ENSG00000104973""",0,1
477,"""ENSG00000131653""",0,1
478,"""ENSG00000099899""",0,1
479,"""ENSG00000185359""",0,1
480,"""ENSG00000102981""",0,1
481,"""ENSG00000031823""",0,1
482,"""ENSG00000160469""",0,1
483,"""ENSG00000004777""",0,1
484,"""ENSG00000147813""",0,1
485,"""ENSG00000167491""",0,1
486,"""ENSG00000099904""",0,1
487,"""ENSG00000174672""",0,1
488,"""ENSG00000088247""",0,1
489,"""ENSG00000149761""",0,1
490,"""ENSG00000171159""",0,1
491,"""ENSG00000104957""",0,1
492,"""ENSG00000166166""",0,1
493,"""ENSG00000114650""",0,1
494,"""ENSG00000169696""",0,1
495,"""ENSG00000130726""",0,1
496,"""ENSG00000111671""",0,1
497,"""ENSG00000143373""",0,1
498,"""ENSG00000125534""",0,2
499,"""ENSG00000067829""",0,1
500,"""ENSG00000261236""",0,1
501,"""ENSG00000196557""",0,1
502,"""ENSG00000008382""",0,1
503,"""ENSG00000272636""",0,1
504,"""ENSG00000005007""",0,1
505,"""ENSG00000174516""",0,1
506,"""ENSG00000159753""",0,1
507,"""ENSG00000163795""",0,1
508,"""ENSG00000105737""",0,1
509,"""ENSG00000090020""",0,1
510,"""ENSG00000102882""",0,1
511,"""ENSG00000105647""",0,1
512,"""ENSG00000215612""",0,1
513,"""ENSG00000115268""",0,1
514,"""ENSG00000266074""",0,1
515,"""ENSG00000158555""",0,1
516,"""ENSG00000173264""",0,1
517,"""ENSG00000167468""",0,1
518,"""ENSG00000184545""",0,1
519,"""ENSG00000099875""",0,1
520,"""ENSG00000179262""",0,1
521,"""ENSG00000205593""",0,1
522,"""ENSG00000125744""",0,1
523,"""ENSG00000273014""",0,1
524,"""ENSG00000033100""",0,1
525,"""ENSG00000183458""",0,1
526,"""ENSG00000100304""",0,1
527,"""ENSG00000107140""",0,1
528,"""ENSG00000159792""",0,1
529,"""ENSG00000170667""",0,1
530,"""ENSG00000101152""",0,1
531,"""ENSG00000269916""",0,1
532,"""ENSG00000198858""",0,2
533,"""ENSG00000158062""",0,1
534,"""ENSG00000099814""",0,1
535,"""ENSG00000172270""",0,2
536,"""ENSG00000196700""",0,1
537,"""ENSG00000099381""",0,1
538,"""ENSG00000169972""",0,1
539,"""ENSG00000100284""",0,1
540,"""ENSG00000173581""",0,2
541,"""ENSG00000154102""",0,1
542,"""ENSG00000174788""",0,1
543,"""ENSG00000177303""",0,1
544,"""ENSG00000160460""",0,1
545,"""ENSG00000063854""",0,1
546,"""ENSG00000182196""",0,1
547,"""ENSG00000116544""",0,2
548,"""ENSG00000183617""",0,1
549,"""ENSG00000160948""",0,1
550,"""ENSG00000167971""",0,1
551,"""ENSG00000167645""",0,1
552,"""ENSG00000156860""",0,1
553,"""ENSG00000103227""",0,1
554,"""ENSG00000104427""",1,2
555,"""ENSG00000087085""",0,1
556,"""ENSG00000072071""",0,1
557,"""ENSG00000080603""",0,1
558,"""ENSG00000167775""",0,1
559,"""ENSG00000184113""",0,1
560,"""ENSG00000131759""",0,1
561,"""ENSG00000021762""",0,1
562,"""ENSG00000129673""",0,1
563,"""ENSG00000126705""",0,1
564,"""ENSG00000075618""",0,1
565,"""ENSG00000167657""",0,1
566,"""ENSG00000130810""",0,1
567,"""ENSG00000108557""",0,2
568,"""ENSG00000172346""",0,1
569,"""ENSG00000143774""",0,1
570,"""ENSG00000105613""",0,1
571,"""ENSG00000077463""",0,1
572,"""ENSG00000104853""",0,1
573,"""ENSG00000092098""",0,1
574,"""ENSG00000101199""",0,1
575,"""ENSG00000174915""",0,1
576,"""ENSG00000132535""",0,1
577,"""ENSG00000104863""",0,1
