,Gene,Cluster
4486,ENSG00000138660,1.0
4487,ENSG00000269502,1.0
4488,ENSG00000206127,1.0
4489,ENSG00000275494,1.0
4490,ENSG00000106049,1.0
4491,ENSG00000226702,1.0
4492,ENSG00000177943,1.0
4493,ENSG00000172123,1.0
4494,ENSG00000155380,1.0
4495,ENSG00000015532,1.0
4496,ENSG00000115084,1.0
4497,ENSG00000167642,1.0
4498,ENSG00000118513,1.0
4499,ENSG00000261739,1.0
4500,ENSG00000134996,1.0
4501,ENSG00000283151,1.0
4502,ENSG00000188582,1.0
4503,ENSG00000042813,1.0
4504,ENSG00000260966,1.0
4505,ENSG00000138430,1.0
4506,ENSG00000120647,1.0
4507,ENSG00000122958,1.0
4508,ENSG00000271830,1.0
4509,ENSG00000241489,1.0
4510,ENSG00000137275,1.0
4511,ENSG00000184524,1.0
4512,ENSG00000110075,1.0
4513,ENSG00000116678,1.0
4514,ENSG00000261549,1.0
4515,ENSG00000066739,1.0
4516,ENSG00000198826,1.0
4517,ENSG00000130307,1.0
4518,ENSG00000100902,1.0
4519,ENSG00000244701,1.0
4520,ENSG00000169696,1.0
4521,ENSG00000166352,1.0
4522,ENSG00000122550,1.0
4523,ENSG00000067141,1.0
4524,ENSG00000110911,1.0
4525,ENSG00000038274,1.0
4526,ENSG00000128595,1.0
4527,ENSG00000088876,1.0
4528,ENSG00000178882,1.0
4529,ENSG00000220323,1.0
4530,ENSG00000197329,1.0
4531,ENSG00000183648,1.0
4532,ENSG00000166326,1.0
4533,ENSG00000227877,1.0
4534,ENSG00000116514,1.0
4535,ENSG00000034693,1.0
4536,ENSG00000162066,1.0
4537,ENSG00000272630,1.0
4538,ENSG00000179978,1.0
4539,ENSG00000224261,1.0
4540,ENSG00000172915,1.0
4541,ENSG00000257743,1.0
4542,ENSG00000261087,1.0
4543,ENSG00000180660,1.0
4544,ENSG00000153107,1.0
4545,ENSG00000253341,1.0
4546,ENSG00000140939,1.0
4547,ENSG00000188162,1.0
4548,ENSG00000112081,1.0
4549,ENSG00000125995,1.0
4550,ENSG00000206053,1.0
4551,ENSG00000171551,1.0
4552,ENSG00000067704,1.0
4553,ENSG00000114853,1.0
4554,ENSG00000136936,1.0
4555,ENSG00000175538,1.0
4556,ENSG00000080854,1.0
4557,ENSG00000196365,1.0
4558,ENSG00000167965,1.0
4559,ENSG00000087338,1.0
4560,ENSG00000136295,1.0
4561,ENSG00000167721,1.0
4562,ENSG00000231741,1.0
4563,ENSG00000134871,1.0
4564,ENSG00000123999,1.0
4565,ENSG00000153922,1.0
4566,ENSG00000128923,1.0
4567,ENSG00000112425,1.0
4568,ENSG00000112796,1.0
4569,ENSG00000144649,1.0
4570,ENSG00000196867,1.0
4571,ENSG00000170153,1.0
4572,ENSG00000154114,1.0
4573,ENSG00000184985,1.0
4574,ENSG00000186765,1.0
4575,ENSG00000144908,1.0
4576,ENSG00000006283,1.0
4577,ENSG00000182218,1.0
4578,ENSG00000251455,1.0
4579,ENSG00000173692,1.0
4580,ENSG00000225329,1.0
4581,ENSG00000112218,1.0
4582,ENSG00000275140,1.0
4583,ENSG00000105700,1.0
4584,ENSG00000257052,1.0
4585,ENSG00000182568,1.0
4586,ENSG00000110851,1.0
4587,ENSG00000181381,1.0
4588,ENSG00000104381,1.0
4589,ENSG00000243649,1.0
4590,ENSG00000228570,1.0
4591,ENSG00000164708,1.0
4592,ENSG00000138135,1.0
4593,ENSG00000179698,1.0
4594,ENSG00000188760,1.0
4595,ENSG00000151327,1.0
4596,ENSG00000176046,1.0
4597,ENSG00000152076,1.0
4598,ENSG00000162004,1.0
4599,ENSG00000203668,1.0
4600,ENSG00000141380,1.0
4601,ENSG00000148180,1.0
4602,ENSG00000166682,1.0
4603,ENSG00000102974,1.0
4604,ENSG00000219085,1.0
4605,ENSG00000116120,1.0
4606,ENSG00000073711,1.0
4607,ENSG00000100197,1.0
4608,ENSG00000170144,1.0
4609,ENSG00000134444,1.0
4610,ENSG00000080947,1.0
4611,ENSG00000184319,1.0
4612,ENSG00000152601,1.0
4613,ENSG00000155530,1.0
4614,ENSG00000175536,1.0
4615,ENSG00000135801,1.0
4616,ENSG00000087077,1.0
4617,ENSG00000260912,1.0
4618,ENSG00000215712,1.0
4619,ENSG00000106211,1.0
4620,ENSG00000127418,1.0
4621,ENSG00000102699,1.0
4622,ENSG00000206341,1.0
4623,ENSG00000142156,1.0
4624,ENSG00000154814,1.0
4625,ENSG00000117586,1.0
4626,ENSG00000102804,1.0
4627,ENSG00000273748,1.0
4628,ENSG00000136161,1.0
4629,ENSG00000173473,1.0
4630,ENSG00000274422,1.0
4631,ENSG00000213397,1.0
4632,ENSG00000255197,1.0
4633,ENSG00000101146,1.0
4634,ENSG00000176595,1.0
4635,ENSG00000222009,1.0
4636,ENSG00000127990,1.0
4637,ENSG00000168350,1.0
4638,ENSG00000107864,1.0
4639,ENSG00000260274,1.0
4640,ENSG00000102981,1.0
4641,ENSG00000261609,1.0
4642,ENSG00000107201,1.0
4643,ENSG00000143479,1.0
4644,ENSG00000014216,1.0
4645,ENSG00000138778,1.0
4646,ENSG00000167535,1.0
4647,ENSG00000156475,1.0
4648,ENSG00000198466,1.0
4649,ENSG00000182575,1.0
4650,ENSG00000274349,1.0
4651,ENSG00000265690,1.0
4652,ENSG00000123607,1.0
4653,ENSG00000101198,1.0
4654,ENSG00000241043,1.0
4655,ENSG00000277462,1.0
4656,ENSG00000277938,1.0
4657,ENSG00000180155,1.0
4658,ENSG00000182831,1.0
4659,ENSG00000144857,1.0
4660,ENSG00000137393,1.0
4661,ENSG00000172426,1.0
4662,ENSG00000160932,1.0
4663,ENSG00000102309,1.0
4664,ENSG00000170430,1.0
4665,ENSG00000183171,1.0
4666,ENSG00000099940,1.0
4667,ENSG00000134020,1.0
4668,ENSG00000079101,1.0
4669,ENSG00000167508,1.0
4670,ENSG00000197385,1.0
4671,ENSG00000126861,1.0
4672,ENSG00000178996,1.0
4673,ENSG00000273100,1.0
4674,ENSG00000125122,1.0
4675,ENSG00000166407,1.0
4676,ENSG00000124333,1.0
4677,ENSG00000175592,1.0
4678,ENSG00000161677,1.0
4679,ENSG00000141076,1.0
4680,ENSG00000166860,1.0
4681,ENSG00000114354,1.0
4682,ENSG00000108771,1.0
4683,ENSG00000188895,1.0
4684,ENSG00000142347,1.0
4685,ENSG00000162188,1.0
4686,ENSG00000166913,1.0
4687,ENSG00000172179,1.0
4688,ENSG00000109084,1.0
4689,ENSG00000171492,1.0
4690,ENSG00000153165,1.0
4691,ENSG00000111581,1.0
4692,ENSG00000279207,1.0
4693,ENSG00000118816,1.0
4694,ENSG00000183783,1.0
4695,ENSG00000249098,1.0
4696,ENSG00000198554,1.0
4697,ENSG00000104894,1.0
4698,ENSG00000163590,1.0
4699,ENSG00000133835,1.0
4700,ENSG00000116670,1.0
4701,ENSG00000196267,1.0
4702,ENSG00000168959,1.0
4703,ENSG00000067113,1.0
4704,ENSG00000119720,1.0
4705,ENSG00000237772,1.0
4706,ENSG00000176853,1.0
4707,ENSG00000106105,1.0
4708,ENSG00000130592,1.0
4709,ENSG00000250151,1.0
4710,ENSG00000123104,1.0
4711,ENSG00000114850,1.0
4712,ENSG00000003402,1.0
4713,ENSG00000135678,1.0
4714,ENSG00000110876,1.0
4715,ENSG00000183765,1.0
4716,ENSG00000170323,1.0
4717,ENSG00000120992,1.0
4718,ENSG00000140612,1.0
4719,ENSG00000136002,1.0
4720,ENSG00000111912,1.0
4721,ENSG00000090470,1.0
4722,ENSG00000132879,1.0
4723,ENSG00000155100,1.0
4724,ENSG00000212993,1.0
4725,ENSG00000003989,1.0
4726,ENSG00000132423,1.0
4727,ENSG00000214253,1.0
4728,ENSG00000113387,1.0
4729,ENSG00000129460,1.0
4730,ENSG00000128422,1.0
4731,ENSG00000142102,1.0
4732,ENSG00000110786,1.0
4733,ENSG00000100884,1.0
4734,ENSG00000070669,1.0
4735,ENSG00000167766,1.0
4736,ENSG00000047188,1.0
4737,ENSG00000183690,1.0
4738,ENSG00000220008,1.0
4739,ENSG00000181523,1.0
4740,ENSG00000082438,1.0
4741,ENSG00000118518,1.0
4742,ENSG00000235370,1.0
4743,ENSG00000260260,1.0
4744,ENSG00000113657,1.0
4745,ENSG00000064995,1.0
4746,ENSG00000057657,1.0
4747,ENSG00000243547,1.0
4748,ENSG00000157617,1.0
4749,ENSG00000048828,1.0
4750,ENSG00000143387,1.0
4751,ENSG00000196456,1.0
4752,ENSG00000173145,1.0
4753,ENSG00000125848,1.0
4754,ENSG00000155729,1.0
4755,ENSG00000167747,1.0
4756,ENSG00000184384,1.0
4757,ENSG00000251349,1.0
4758,ENSG00000145214,1.0
4759,ENSG00000141552,1.0
4760,ENSG00000159399,1.0
4761,ENSG00000106018,1.0
4762,ENSG00000163681,1.0
4763,ENSG00000168904,1.0
4764,ENSG00000130347,1.0
4765,ENSG00000168237,1.0
4766,ENSG00000178685,1.0
4767,ENSG00000261292,1.0
4768,ENSG00000276182,1.0
4769,ENSG00000101098,1.0
4770,ENSG00000269890,1.0
4771,ENSG00000267655,1.0
4772,ENSG00000006576,1.0
4773,ENSG00000186318,1.0
4774,ENSG00000267143,1.0
4775,ENSG00000090686,1.0
4776,ENSG00000087302,1.0
4777,ENSG00000278299,1.0
4778,ENSG00000064547,1.0
4779,ENSG00000113100,1.0
4780,ENSG00000177674,1.0
4781,ENSG00000100567,1.0
4782,ENSG00000073169,1.0
4783,ENSG00000262228,1.0
4784,ENSG00000081377,1.0
4785,ENSG00000260549,1.0
4786,ENSG00000100949,1.0
4787,ENSG00000164253,1.0
4788,ENSG00000156017,1.0
4789,ENSG00000206149,1.0
4790,ENSG00000140386,1.0
4791,ENSG00000259494,1.0
4792,ENSG00000172935,1.0
4793,ENSG00000100784,1.0
4794,ENSG00000169093,1.0
4795,ENSG00000279861,1.0
4796,ENSG00000188282,1.0
4797,ENSG00000002587,1.0
4798,ENSG00000174808,1.0
4799,ENSG00000101463,1.0
4800,ENSG00000164244,1.0
4801,ENSG00000104524,1.0
4802,ENSG00000128513,1.0
4803,ENSG00000161681,1.0
4804,ENSG00000164849,1.0
4805,ENSG00000175155,1.0
4806,ENSG00000185278,1.0
4807,ENSG00000167658,1.0
4808,ENSG00000088205,1.0
4809,ENSG00000179119,1.0
4810,ENSG00000198763,1.0
4811,ENSG00000272579,1.0
4812,ENSG00000163166,1.0
4813,ENSG00000262304,1.0
4814,ENSG00000161682,1.0
4815,ENSG00000099840,1.0
4816,ENSG00000144681,1.0
4817,ENSG00000142185,1.0
4818,ENSG00000128815,1.0
4819,ENSG00000260329,1.0
4820,ENSG00000081320,1.0
4821,ENSG00000183011,1.0
4822,ENSG00000168209,1.0
4823,ENSG00000106538,1.0
4824,ENSG00000262663,1.0
4825,ENSG00000006695,1.0
4826,ENSG00000228612,1.0
4827,ENSG00000166912,1.0
4828,ENSG00000104133,1.0
4829,ENSG00000173681,1.0
4830,ENSG00000139719,1.0
4831,ENSG00000109929,1.0
4832,ENSG00000170088,1.0
4833,ENSG00000180423,1.0
4834,ENSG00000186496,1.0
4835,ENSG00000119596,1.0
4836,ENSG00000101639,1.0
4837,ENSG00000114790,1.0
4838,ENSG00000139880,1.0
4839,ENSG00000174106,1.0
4840,ENSG00000053918,1.0
4841,ENSG00000100478,1.0
4842,ENSG00000049245,1.0
4843,ENSG00000073614,1.0
4844,ENSG00000139180,1.0
4845,ENSG00000095970,1.0
4846,ENSG00000115539,1.0
4847,ENSG00000113569,1.0
4848,ENSG00000154319,1.0
4849,ENSG00000122126,1.0
4850,ENSG00000164038,1.0
4851,ENSG00000120885,1.0
4852,ENSG00000172366,1.0
4853,ENSG00000276997,1.0
4854,ENSG00000196636,1.0
4855,ENSG00000204851,1.0
4856,ENSG00000231245,1.0
4857,ENSG00000174437,1.0
4858,ENSG00000034677,1.0
4859,ENSG00000158528,1.0
4860,ENSG00000269242,1.0
4861,ENSG00000166478,1.0
4862,ENSG00000280401,1.0
4863,ENSG00000130589,1.0
4864,ENSG00000204248,1.0
4865,ENSG00000178105,1.0
4866,ENSG00000076344,1.0
4867,ENSG00000164975,1.0
4868,ENSG00000100427,1.0
4869,ENSG00000099282,1.0
4870,ENSG00000162869,1.0
4871,ENSG00000166484,1.0
4872,ENSG00000177706,1.0
4873,ENSG00000137563,1.0
4874,ENSG00000123737,1.0
4875,ENSG00000108679,1.0
4876,ENSG00000253417,1.0
4877,ENSG00000266733,1.0
4878,ENSG00000144579,1.0
4879,ENSG00000113558,1.0
4880,ENSG00000147862,1.0
4881,ENSG00000184661,1.0
4882,ENSG00000086712,1.0
4883,ENSG00000106723,1.0
4884,ENSG00000087301,1.0
4885,ENSG00000152749,1.0
4886,ENSG00000104112,1.0
4887,ENSG00000283259,1.0
4888,ENSG00000233290,1.0
4889,ENSG00000108381,1.0
4890,ENSG00000205730,1.0
4891,ENSG00000137821,1.0
4892,ENSG00000187260,1.0
4893,ENSG00000126705,1.0
4894,ENSG00000137460,1.0
4895,ENSG00000060491,1.0
4896,ENSG00000213578,1.0
4897,ENSG00000155324,1.0
4898,ENSG00000138769,1.0
4899,ENSG00000135407,1.0
4900,ENSG00000144596,1.0
4901,ENSG00000263126,1.0
4902,ENSG00000177697,1.0
4903,ENSG00000101558,1.0
4904,ENSG00000079462,1.0
4905,ENSG00000167705,1.0
4906,ENSG00000272862,1.0
4907,ENSG00000279613,1.0
4908,ENSG00000105372,1.0
4909,ENSG00000183837,1.0
4910,ENSG00000187486,1.0
4911,ENSG00000196584,1.0
4912,ENSG00000240583,1.0
4913,ENSG00000136628,1.0
4914,ENSG00000123552,1.0
4915,ENSG00000228594,1.0
4916,ENSG00000233757,1.0
4917,ENSG00000080608,1.0
4918,ENSG00000102890,1.0
4919,ENSG00000122515,1.0
4920,ENSG00000105696,1.0
4921,ENSG00000011422,1.0
4922,ENSG00000167526,1.0
4923,ENSG00000069122,1.0
4924,ENSG00000131269,1.0
4925,ENSG00000131845,1.0
4926,ENSG00000128609,1.0
4927,ENSG00000197858,1.0
4928,ENSG00000100033,1.0
4929,ENSG00000235527,1.0
4930,ENSG00000016864,1.0
4931,ENSG00000133247,1.0
4932,ENSG00000168291,1.0
4933,ENSG00000166482,1.0
4934,ENSG00000127314,1.0
4935,ENSG00000084676,1.0
4936,ENSG00000136425,1.0
4937,ENSG00000270988,1.0
4938,ENSG00000277369,1.0
4939,ENSG00000171530,1.0
4940,ENSG00000072210,1.0
4941,ENSG00000160948,1.0
4942,ENSG00000118690,1.0
4943,ENSG00000110711,1.0
4944,ENSG00000171243,1.0
4945,ENSG00000219507,1.0
4946,ENSG00000136485,1.0
4947,ENSG00000135778,1.0
4948,ENSG00000100612,1.0
4949,ENSG00000125652,1.0
4950,ENSG00000141577,1.0
4951,ENSG00000159314,1.0
4952,ENSG00000173137,1.0
4953,ENSG00000067334,1.0
4954,ENSG00000169251,1.0
4955,ENSG00000034713,1.0
4956,ENSG00000197182,1.0
4957,ENSG00000112893,1.0
4958,ENSG00000064545,1.0
4959,ENSG00000083807,1.0
4960,ENSG00000182168,1.0
4961,ENSG00000004534,1.0
4962,ENSG00000011600,1.0
4963,ENSG00000228672,1.0
4964,ENSG00000260000,1.0
4965,ENSG00000114124,1.0
4966,ENSG00000118418,1.0
4967,ENSG00000148341,1.0
4968,ENSG00000105939,1.0
4969,ENSG00000101210,1.0
4970,ENSG00000124596,1.0
4971,ENSG00000164494,1.0
4972,ENSG00000168003,1.0
4973,ENSG00000259775,1.0
4974,ENSG00000147324,1.0
4975,ENSG00000100300,1.0
4976,ENSG00000260643,1.0
4977,ENSG00000188033,1.0
4978,ENSG00000184743,1.0
4979,ENSG00000132824,1.0
4980,ENSG00000168453,1.0
4981,ENSG00000109762,1.0
4982,ENSG00000187186,1.0
4983,ENSG00000114573,1.0
4984,ENSG00000272807,1.0
4985,ENSG00000271840,1.0
4986,ENSG00000177054,1.0
4987,ENSG00000166166,1.0
4988,ENSG00000280383,1.0
4989,ENSG00000145248,1.0
4990,ENSG00000131174,1.0
4991,ENSG00000213866,1.0
4992,ENSG00000172037,1.0
4993,ENSG00000196535,1.0
4994,ENSG00000138018,1.0
4995,ENSG00000118197,1.0
4996,ENSG00000041353,1.0
4997,ENSG00000279535,1.0
4998,ENSG00000149131,1.0
4999,ENSG00000159055,1.0
5000,ENSG00000259366,1.0
5001,ENSG00000260708,1.0
5002,ENSG00000184227,1.0
5003,ENSG00000088930,1.0
5004,ENSG00000126775,1.0
5005,ENSG00000185386,1.0
5006,ENSG00000164091,1.0
5007,ENSG00000186522,1.0
5008,ENSG00000279894,1.0
5009,ENSG00000258619,1.0
5010,ENSG00000159322,1.0
5011,ENSG00000198668,1.0
5012,ENSG00000181544,1.0
5013,ENSG00000170893,1.0
5014,ENSG00000170142,1.0
5015,ENSG00000075240,1.0
5016,ENSG00000204130,1.0
5017,ENSG00000109610,1.0
5018,ENSG00000023516,1.0
5019,ENSG00000260317,1.0
5020,ENSG00000122299,1.0
5021,ENSG00000181019,1.0
5022,ENSG00000169045,1.0
5023,ENSG00000131584,1.0
5024,ENSG00000196371,1.0
5025,ENSG00000165716,1.0
5026,ENSG00000112715,1.0
5027,ENSG00000222019,1.0
5028,ENSG00000270276,1.0
5029,ENSG00000135048,1.0
5030,ENSG00000185787,1.0
5031,ENSG00000168172,1.0
5032,ENSG00000119865,1.0
5033,ENSG00000180611,1.0
5034,ENSG00000143353,1.0
5035,ENSG00000013392,1.0
5036,ENSG00000115365,1.0
5037,ENSG00000164897,1.0
5038,ENSG00000182481,1.0
5039,ENSG00000177380,1.0
5040,ENSG00000184304,1.0
5041,ENSG00000116237,1.0
5042,ENSG00000095906,1.0
5043,ENSG00000205323,1.0
5044,ENSG00000081087,1.0
5045,ENSG00000133321,1.0
5046,ENSG00000120645,1.0
5047,ENSG00000123178,1.0
5048,ENSG00000233184,1.0
5049,ENSG00000159214,1.0
5050,ENSG00000162241,1.0
5051,ENSG00000114779,1.0
5052,ENSG00000170653,1.0
5053,ENSG00000164199,1.0
5054,ENSG00000251664,1.0
5055,ENSG00000073150,1.0
5056,ENSG00000136381,1.0
5057,ENSG00000256061,1.0
5058,ENSG00000197451,1.0
5059,ENSG00000172985,1.0
5060,ENSG00000259065,1.0
5061,ENSG00000163931,1.0
5062,ENSG00000108854,1.0
5063,ENSG00000023839,1.0
5064,ENSG00000115286,1.0
5065,ENSG00000063241,1.0
5066,ENSG00000124194,1.0
5067,ENSG00000115841,1.0
5068,ENSG00000163806,1.0
5069,ENSG00000075429,1.0
5070,ENSG00000119471,1.0
5071,ENSG00000196139,1.0
5072,ENSG00000206549,1.0
5073,ENSG00000138646,1.0
5074,ENSG00000122490,1.0
5075,ENSG00000187699,1.0
5076,ENSG00000223343,1.0
5077,ENSG00000156973,1.0
5078,ENSG00000283662,1.0
5079,ENSG00000173638,1.0
5080,ENSG00000175376,1.0
5081,ENSG00000120699,1.0
5082,ENSG00000186132,1.0
5083,ENSG00000232838,1.0
5084,ENSG00000001561,1.0
5085,ENSG00000160285,1.0
5086,ENSG00000136943,1.0
5087,ENSG00000101199,1.0
5088,ENSG00000156052,1.0
5089,ENSG00000066455,1.0
5090,ENSG00000211448,1.0
5091,ENSG00000104408,1.0
5092,ENSG00000007080,1.0
5093,ENSG00000100106,1.0
5094,ENSG00000099991,1.0
5095,ENSG00000123453,1.0
5096,ENSG00000177383,1.0
5097,ENSG00000113361,1.0
5098,ENSG00000123106,1.0
5099,ENSG00000111817,1.0
5100,ENSG00000213667,1.0
5101,ENSG00000121897,1.0
5102,ENSG00000188542,1.0
5103,ENSG00000196972,1.0
5104,ENSG00000128989,1.0
5105,ENSG00000147403,1.0
5106,ENSG00000106113,1.0
5107,ENSG00000154240,1.0
5108,ENSG00000206417,1.0
5109,ENSG00000184702,1.0
5110,ENSG00000084636,1.0
5111,ENSG00000198890,1.0
5112,ENSG00000144136,1.0
5113,ENSG00000185261,1.0
5114,ENSG00000176720,1.0
5115,ENSG00000128564,1.0
5116,ENSG00000149970,1.0
5117,ENSG00000182257,1.0
5118,ENSG00000244187,1.0
5119,ENSG00000177105,1.0
5120,ENSG00000260614,1.0
5121,ENSG00000267278,1.0
5122,ENSG00000169972,1.0
5123,ENSG00000120742,1.0
5124,ENSG00000076864,1.0
5125,ENSG00000143748,1.0
5126,ENSG00000262333,1.0
5127,ENSG00000160999,1.0
5128,ENSG00000167815,1.0
5129,ENSG00000114491,1.0
5130,ENSG00000229932,1.0
5131,ENSG00000261335,1.0
5132,ENSG00000141027,1.0
5133,ENSG00000171444,1.0
5134,ENSG00000184752,1.0
5135,ENSG00000164100,1.0
5136,ENSG00000163539,1.0
5137,ENSG00000142303,1.0
5138,ENSG00000142661,1.0
5139,ENSG00000273784,1.0
5140,ENSG00000106992,1.0
5141,ENSG00000143363,1.0
5142,ENSG00000167100,1.0
5143,ENSG00000141522,1.0
5144,ENSG00000166135,1.0
5145,ENSG00000235609,1.0
5146,ENSG00000143106,1.0
5147,ENSG00000162924,1.0
5148,ENSG00000034533,1.0
5149,ENSG00000167701,1.0
5150,ENSG00000138434,1.0
5151,ENSG00000250397,1.0
5152,ENSG00000169410,1.0
5153,ENSG00000266964,1.0
5154,ENSG00000071894,1.0
5155,ENSG00000175756,1.0
5156,ENSG00000164933,1.0
5157,ENSG00000166526,1.0
5158,ENSG00000107020,1.0
5159,ENSG00000103249,1.0
5160,ENSG00000133243,1.0
5161,ENSG00000107099,1.0
5162,ENSG00000110104,1.0
5163,ENSG00000110011,1.0
5164,ENSG00000126432,1.0
5165,ENSG00000180884,1.0
5166,ENSG00000265972,1.0
5167,ENSG00000196646,1.0
5168,ENSG00000103460,1.0
5169,ENSG00000100908,1.0
5170,ENSG00000205707,1.0
5171,ENSG00000160867,1.0
5172,ENSG00000158417,1.0
5173,ENSG00000263647,1.0
5174,ENSG00000172113,1.0
5175,ENSG00000078403,1.0
5176,ENSG00000233461,1.0
5177,ENSG00000159905,1.0
5178,ENSG00000182054,1.0
5179,ENSG00000184635,1.0
5180,ENSG00000151466,1.0
5181,ENSG00000266490,1.0
5182,ENSG00000072803,1.0
5183,ENSG00000196741,1.0
5184,ENSG00000130939,1.0
5185,ENSG00000151229,1.0
5186,ENSG00000275612,1.0
5187,ENSG00000182224,1.0
5188,ENSG00000121774,1.0
5189,ENSG00000187122,1.0
5190,ENSG00000157800,1.0
5191,ENSG00000223865,1.0
5192,ENSG00000197785,1.0
5193,ENSG00000126005,1.0
5194,ENSG00000066933,1.0
5195,ENSG00000112981,1.0
5196,ENSG00000136783,1.0
5197,ENSG00000138439,1.0
5198,ENSG00000173218,1.0
5199,ENSG00000165629,1.0
5200,ENSG00000167967,1.0
5201,ENSG00000153291,1.0
5202,ENSG00000116691,1.0
5203,ENSG00000186300,1.0
5204,ENSG00000240996,1.0
5205,ENSG00000083799,1.0
5206,ENSG00000188811,1.0
5207,ENSG00000230724,1.0
5208,ENSG00000240731,1.0
5209,ENSG00000188643,1.0
5210,ENSG00000228300,1.0
5211,ENSG00000075303,1.0
5212,ENSG00000160111,1.0
5213,ENSG00000165757,1.0
5214,ENSG00000259319,1.0
5215,ENSG00000104368,1.0
5216,ENSG00000053702,1.0
5217,ENSG00000095713,1.0
5218,ENSG00000168710,1.0
5219,ENSG00000143543,1.0
5220,ENSG00000110717,1.0
5221,ENSG00000145996,1.0
5222,ENSG00000118507,1.0
5223,ENSG00000172748,1.0
5224,ENSG00000185477,1.0
5225,ENSG00000178700,1.0
5226,ENSG00000281593,1.0
5227,ENSG00000112624,1.0
5228,ENSG00000100632,1.0
5229,ENSG00000164615,1.0
5230,ENSG00000117899,1.0
5231,ENSG00000167671,1.0
5232,ENSG00000075043,1.0
5233,ENSG00000124257,1.0
5234,ENSG00000179456,1.0
5235,ENSG00000143919,1.0
5236,ENSG00000267077,1.0
5237,ENSG00000163541,1.0
5238,ENSG00000128268,1.0
5239,ENSG00000068831,1.0
5240,ENSG00000183751,1.0
5241,ENSG00000248858,1.0
5242,ENSG00000221923,1.0
5243,ENSG00000163430,1.0
5244,ENSG00000236085,1.0
5245,ENSG00000116254,1.0
5246,ENSG00000116661,1.0
5247,ENSG00000167468,1.0
5248,ENSG00000131389,2.0
5249,ENSG00000256875,2.0
5250,ENSG00000160007,2.0
5251,ENSG00000283485,2.0
5252,ENSG00000198106,2.0
5253,ENSG00000215045,2.0
5254,ENSG00000281453,2.0
5255,ENSG00000282278,2.0
5256,ENSG00000166869,2.0
5257,ENSG00000156966,2.0
5258,ENSG00000133315,2.0
5259,ENSG00000259291,2.0
5260,ENSG00000266524,2.0
5261,ENSG00000077097,2.0
5262,ENSG00000273265,2.0
5263,ENSG00000010318,2.0
5264,ENSG00000186326,2.0
5265,ENSG00000255710,2.0
5266,ENSG00000071242,2.0
5267,ENSG00000151117,2.0
5268,ENSG00000186300,2.0
5269,ENSG00000169136,2.0
5270,ENSG00000270409,2.0
5271,ENSG00000167011,2.0
5272,ENSG00000234857,2.0
5273,ENSG00000116147,2.0
5274,ENSG00000279905,2.0
5275,ENSG00000062038,2.0
5276,ENSG00000157985,2.0
5277,ENSG00000141622,2.0
5278,ENSG00000171823,2.0
5279,ENSG00000272320,2.0
5280,ENSG00000169926,2.0
5281,ENSG00000254462,2.0
5282,ENSG00000271699,2.0
5283,ENSG00000178928,2.0
5284,ENSG00000169856,2.0
5285,ENSG00000234492,2.0
5286,ENSG00000107593,2.0
5287,ENSG00000268465,2.0
5288,ENSG00000103150,2.0
5289,ENSG00000197951,2.0
5290,ENSG00000231473,2.0
5291,ENSG00000145934,2.0
5292,ENSG00000101445,2.0
5293,ENSG00000243015,2.0
5294,ENSG00000188687,2.0
5295,ENSG00000256612,2.0
5296,ENSG00000140465,2.0
5297,ENSG00000185561,2.0
5298,ENSG00000164916,2.0
5299,ENSG00000281593,2.0
5300,ENSG00000271741,2.0
5301,ENSG00000167046,2.0
5302,ENSG00000183049,2.0
5303,ENSG00000117016,2.0
5304,ENSG00000260772,2.0
5305,ENSG00000259635,2.0
5306,ENSG00000196353,2.0
5307,ENSG00000184611,2.0
5308,ENSG00000144229,2.0
5309,ENSG00000283472,2.0
5310,ENSG00000169247,2.0
5311,ENSG00000277837,2.0
5312,ENSG00000242588,2.0
5313,ENSG00000169758,2.0
5314,ENSG00000235288,2.0
5315,ENSG00000254995,2.0
5316,ENSG00000279145,2.0
5317,ENSG00000253861,2.0
5318,ENSG00000153993,2.0
5319,ENSG00000214719,2.0
5320,ENSG00000262075,2.0
5321,ENSG00000196110,2.0
5322,ENSG00000274322,2.0
5323,ENSG00000198650,2.0
5324,ENSG00000011275,2.0
5325,ENSG00000163357,2.0
5326,ENSG00000116016,2.0
5327,ENSG00000278922,2.0
5328,ENSG00000105323,2.0
5329,ENSG00000242419,2.0
5330,ENSG00000164270,2.0
5331,ENSG00000105392,2.0
5332,ENSG00000142634,2.0
5333,ENSG00000147614,2.0
5334,ENSG00000272163,2.0
5335,ENSG00000166862,2.0
5336,ENSG00000254966,2.0
5337,ENSG00000007047,2.0
5338,ENSG00000141837,2.0
5339,ENSG00000272909,2.0
5340,ENSG00000178631,2.0
5341,ENSG00000260007,2.0
5342,ENSG00000070614,2.0
5343,ENSG00000107263,2.0
5344,ENSG00000100344,2.0
5345,ENSG00000188523,2.0
5346,ENSG00000188582,2.0
5347,ENSG00000083812,2.0
5348,ENSG00000261460,2.0
5349,ENSG00000259865,2.0
5350,ENSG00000146966,2.0
5351,ENSG00000269069,2.0
5352,ENSG00000164761,2.0
5353,ENSG00000133401,2.0
5354,ENSG00000064393,2.0
5355,ENSG00000213213,2.0
5356,ENSG00000205583,2.0
5357,ENSG00000154118,2.0
5358,ENSG00000227603,2.0
5359,ENSG00000185974,2.0
