,Gene,Cluster
10860,ENSG00000175536,2.0
10861,ENSG00000185800,2.0
10862,ENSG00000148498,2.0
10863,ENSG00000120314,2.0
10864,ENSG00000213906,2.0
10865,ENSG00000162775,2.0
10866,ENSG00000177548,2.0
10867,ENSG00000106078,2.0
10868,ENSG00000185158,2.0
10869,ENSG00000132563,2.0
10870,ENSG00000135482,2.0
10871,ENSG00000117593,2.0
10872,ENSG00000269973,2.0
10873,ENSG00000271966,2.0
10874,ENSG00000113810,2.0
10875,ENSG00000101890,2.0
10876,ENSG00000123600,2.0
10877,ENSG00000099381,2.0
10878,ENSG00000063322,2.0
10879,ENSG00000103275,2.0
10880,ENSG00000234492,2.0
10881,ENSG00000135392,2.0
10882,ENSG00000158158,2.0
10883,ENSG00000168005,2.0
10884,ENSG00000115274,2.0
10885,ENSG00000103319,2.0
10886,ENSG00000133026,2.0
10887,ENSG00000156860,2.0
10888,ENSG00000127948,2.0
10889,ENSG00000243156,2.0
10890,ENSG00000232063,2.0
10891,ENSG00000143321,2.0
10892,ENSG00000141699,2.0
10893,ENSG00000163125,2.0
10894,ENSG00000164008,2.0
10895,ENSG00000197128,2.0
10896,ENSG00000127914,2.0
10897,ENSG00000255119,2.0
10898,ENSG00000162521,2.0
10899,ENSG00000183647,2.0
10900,ENSG00000168256,2.0
10901,ENSG00000064999,2.0
10902,ENSG00000258366,2.0
10903,ENSG00000148730,2.0
10904,ENSG00000022840,2.0
10905,ENSG00000146707,2.0
10906,ENSG00000243701,2.0
10907,ENSG00000259915,2.0
10908,ENSG00000181754,2.0
10909,ENSG00000072121,2.0
10910,ENSG00000283515,2.0
10911,ENSG00000153066,2.0
10912,ENSG00000132967,2.0
10913,ENSG00000129691,2.0
10914,ENSG00000001167,2.0
10915,ENSG00000172046,2.0
10916,ENSG00000151474,2.0
10917,ENSG00000231925,2.0
10918,ENSG00000277268,2.0
10919,ENSG00000204842,2.0
10920,ENSG00000212916,2.0
10921,ENSG00000137478,2.0
10922,ENSG00000126107,2.0
10923,ENSG00000167562,2.0
10924,ENSG00000162702,2.0
10925,ENSG00000204304,2.0
10926,ENSG00000139182,2.0
10927,ENSG00000125753,2.0
10928,ENSG00000240682,2.0
10929,ENSG00000226696,2.0
10930,ENSG00000130726,2.0
10931,ENSG00000134086,2.0
10932,ENSG00000125650,2.0
10933,ENSG00000112033,2.0
10934,ENSG00000149262,2.0
10935,ENSG00000274471,2.0
10936,ENSG00000266904,2.0
10937,ENSG00000160767,2.0
10938,ENSG00000167523,2.0
10939,ENSG00000166377,2.0
10940,ENSG00000242687,2.0
10941,ENSG00000143318,2.0
10942,ENSG00000161956,2.0
10943,ENSG00000114648,2.0
10944,ENSG00000185163,2.0
10945,ENSG00000100422,2.0
10946,ENSG00000235217,2.0
10947,ENSG00000145414,2.0
10948,ENSG00000198089,2.0
10949,ENSG00000117407,2.0
10950,ENSG00000232677,2.0
10951,ENSG00000100095,2.0
10952,ENSG00000170558,2.0
10953,ENSG00000259429,2.0
10954,ENSG00000013503,2.0
10955,ENSG00000074317,2.0
10956,ENSG00000104967,2.0
10957,ENSG00000112039,2.0
10958,ENSG00000122557,2.0
10959,ENSG00000198198,2.0
10960,ENSG00000181625,2.0
10961,ENSG00000106948,2.0
10962,ENSG00000103150,2.0
10963,ENSG00000178719,2.0
10964,ENSG00000127946,2.0
10965,ENSG00000262621,2.0
10966,ENSG00000272752,2.0
10967,ENSG00000222011,2.0
10968,ENSG00000140323,2.0
10969,ENSG00000183873,2.0
10970,ENSG00000179277,2.0
10971,ENSG00000167604,2.0
10972,ENSG00000185920,2.0
10973,ENSG00000234284,2.0
10974,ENSG00000100426,2.0
10975,ENSG00000008283,2.0
10976,ENSG00000149926,2.0
10977,ENSG00000235437,2.0
10978,ENSG00000103356,2.0
10979,ENSG00000100413,2.0
10980,ENSG00000250994,2.0
10981,ENSG00000119661,2.0
10982,ENSG00000278897,2.0
10983,ENSG00000271303,2.0
10984,ENSG00000105204,2.0
10985,ENSG00000251201,2.0
10986,ENSG00000100280,2.0
10987,ENSG00000183426,2.0
10988,ENSG00000142599,2.0
10989,ENSG00000135778,2.0
10990,ENSG00000274605,2.0
10991,ENSG00000047410,2.0
10992,ENSG00000148358,2.0
10993,ENSG00000142459,2.0
10994,ENSG00000240849,2.0
10995,ENSG00000137161,2.0
10996,ENSG00000149295,2.0
10997,ENSG00000088727,2.0
10998,ENSG00000165879,2.0
10999,ENSG00000227741,2.0
11000,ENSG00000148337,2.0
11001,ENSG00000184599,2.0
11002,ENSG00000117643,2.0
11003,ENSG00000135090,2.0
11004,ENSG00000105699,2.0
11005,ENSG00000143319,2.0
11006,ENSG00000234390,2.0
11007,ENSG00000145029,2.0
11008,ENSG00000196498,2.0
11009,ENSG00000076685,2.0
11010,ENSG00000108424,2.0
11011,ENSG00000158882,2.0
11012,ENSG00000128487,2.0
11013,ENSG00000080824,2.0
11014,ENSG00000235316,2.0
11015,ENSG00000079313,2.0
11016,ENSG00000198169,2.0
11017,ENSG00000182903,2.0
11018,ENSG00000186566,2.0
11019,ENSG00000178605,2.0
11020,ENSG00000153395,2.0
11021,ENSG00000133895,2.0
11022,ENSG00000204519,2.0
11023,ENSG00000077157,2.0
11024,ENSG00000033100,2.0
11025,ENSG00000107882,2.0
11026,ENSG00000141012,2.0
11027,ENSG00000180543,2.0
11028,ENSG00000116957,2.0
11029,ENSG00000274425,2.0
11030,ENSG00000166004,2.0
11031,ENSG00000070610,2.0
11032,ENSG00000112511,2.0
11033,ENSG00000188735,2.0
11034,ENSG00000106344,2.0
11035,ENSG00000229186,2.0
11036,ENSG00000004776,2.0
11037,ENSG00000279246,2.0
11038,ENSG00000171773,2.0
11039,ENSG00000120784,2.0
11040,ENSG00000063169,2.0
11041,ENSG00000061337,2.0
11042,ENSG00000205726,2.0
11043,ENSG00000205363,2.0
11044,ENSG00000176624,2.0
11045,ENSG00000205930,2.0
11046,ENSG00000188807,2.0
11047,ENSG00000180822,2.0
11048,ENSG00000110851,2.0
11049,ENSG00000185736,2.0
11050,ENSG00000119522,2.0
11051,ENSG00000213699,2.0
11052,ENSG00000166394,2.0
11053,ENSG00000179965,2.0
11054,ENSG00000165821,2.0
11055,ENSG00000079435,2.0
11056,ENSG00000100813,2.0
11057,ENSG00000219085,2.0
11058,ENSG00000165272,2.0
11059,ENSG00000198909,2.0
11060,ENSG00000140521,2.0
11061,ENSG00000132155,2.0
11062,ENSG00000275857,2.0
11063,ENSG00000204843,2.0
11064,ENSG00000116329,2.0
11065,ENSG00000172534,2.0
11066,ENSG00000176095,2.0
11067,ENSG00000102870,2.0
11068,ENSG00000124074,2.0
11069,ENSG00000255532,2.0
11070,ENSG00000139291,2.0
11071,ENSG00000197417,2.0
11072,ENSG00000166507,2.0
11073,ENSG00000145703,2.0
11074,ENSG00000253200,2.0
11075,ENSG00000281183,2.0
11076,ENSG00000100865,2.0
11077,ENSG00000137185,2.0
11078,ENSG00000215790,2.0
11079,ENSG00000204590,2.0
11080,ENSG00000213463,2.0
11081,ENSG00000267424,2.0
11082,ENSG00000188986,2.0
11083,ENSG00000280239,2.0
11084,ENSG00000151025,2.0
11085,ENSG00000068383,2.0
11086,ENSG00000197363,2.0
11087,ENSG00000251569,2.0
11088,ENSG00000162430,2.0
11089,ENSG00000148339,2.0
11090,ENSG00000110917,2.0
11091,ENSG00000160439,2.0
11092,ENSG00000083168,2.0
11093,ENSG00000125898,2.0
11094,ENSG00000110697,2.0
11095,ENSG00000092421,2.0
11096,ENSG00000106610,2.0
11097,ENSG00000171368,2.0
11098,ENSG00000204946,2.0
11099,ENSG00000215251,2.0
11100,ENSG00000253710,2.0
11101,ENSG00000147955,2.0
11102,ENSG00000147234,2.0
11103,ENSG00000165905,2.0
11104,ENSG00000060656,2.0
11105,ENSG00000162551,2.0
11106,ENSG00000109956,2.0
11107,ENSG00000085377,2.0
11108,ENSG00000261474,2.0
11109,ENSG00000107872,2.0
11110,ENSG00000117360,2.0
11111,ENSG00000134508,2.0
11112,ENSG00000243431,2.0
11113,ENSG00000157657,2.0
11114,ENSG00000169436,2.0
11115,ENSG00000106829,2.0
11116,ENSG00000088899,2.0
11117,ENSG00000220804,2.0
11118,ENSG00000198763,2.0
11119,ENSG00000148019,2.0
11120,ENSG00000176619,2.0
11121,ENSG00000182150,2.0
11122,ENSG00000178171,2.0
11123,ENSG00000114650,2.0
11124,ENSG00000139767,2.0
11125,ENSG00000261056,2.0
11126,ENSG00000100596,2.0
11127,ENSG00000274290,2.0
11128,ENSG00000250159,2.0
11129,ENSG00000006607,2.0
11130,ENSG00000119383,2.0
11131,ENSG00000133985,2.0
11132,ENSG00000119669,2.0
11133,ENSG00000119242,2.0
11134,ENSG00000167196,2.0
11135,ENSG00000233476,2.0
11136,ENSG00000164182,2.0
11137,ENSG00000158805,2.0
11138,ENSG00000204371,2.0
11139,ENSG00000156218,2.0
11140,ENSG00000143207,2.0
11141,ENSG00000185127,2.0
11142,ENSG00000229809,2.0
11143,ENSG00000235106,2.0
11144,ENSG00000178947,2.0
11145,ENSG00000114316,2.0
11146,ENSG00000076984,2.0
11147,ENSG00000129197,2.0
11148,ENSG00000143970,2.0
11149,ENSG00000137177,2.0
11150,ENSG00000075391,2.0
11151,ENSG00000223572,2.0
11152,ENSG00000161642,2.0
11153,ENSG00000131650,2.0
11154,ENSG00000196715,2.0
11155,ENSG00000213889,2.0
11156,ENSG00000176903,2.0
11157,ENSG00000213015,2.0
11158,ENSG00000105649,2.0
11159,ENSG00000267904,2.0
11160,ENSG00000223508,2.0
11161,ENSG00000170581,2.0
11162,ENSG00000177464,2.0
11163,ENSG00000215012,2.0
11164,ENSG00000184675,2.0
11165,ENSG00000104731,2.0
11166,ENSG00000125746,2.0
11167,ENSG00000157693,2.0
11168,ENSG00000185250,2.0
11169,ENSG00000224914,2.0
11170,ENSG00000140470,2.0
11171,ENSG00000066056,2.0
11172,ENSG00000161010,2.0
11173,ENSG00000167969,2.0
11174,ENSG00000174996,2.0
11175,ENSG00000004139,2.0
11176,ENSG00000167081,2.0
11177,ENSG00000197312,2.0
11178,ENSG00000123066,2.0
11179,ENSG00000198720,2.0
11180,ENSG00000147144,2.0
11181,ENSG00000179818,2.0
11182,ENSG00000262140,2.0
11183,ENSG00000175984,2.0
11184,ENSG00000127220,2.0
11185,ENSG00000173013,2.0
11186,ENSG00000107262,2.0
11187,ENSG00000268858,2.0
11188,ENSG00000198556,2.0
11189,ENSG00000049883,2.0
11190,ENSG00000005810,2.0
11191,ENSG00000231782,2.0
11192,ENSG00000174469,2.0
11193,ENSG00000238227,2.0
11194,ENSG00000204439,2.0
11195,ENSG00000163521,2.0
11196,ENSG00000182473,2.0
11197,ENSG00000185252,2.0
11198,ENSG00000116871,2.0
11199,ENSG00000154783,2.0
11200,ENSG00000141759,2.0
11201,ENSG00000179604,2.0
11202,ENSG00000143614,2.0
11203,ENSG00000187535,2.0
11204,ENSG00000103657,2.0
11205,ENSG00000168061,2.0
11206,ENSG00000151503,2.0
11207,ENSG00000218891,2.0
11208,ENSG00000196782,2.0
11209,ENSG00000196182,2.0
11210,ENSG00000067606,2.0
11211,ENSG00000182158,2.0
11212,ENSG00000131323,2.0
11213,ENSG00000183580,2.0
11214,ENSG00000146063,2.0
11215,ENSG00000068024,2.0
11216,ENSG00000104852,2.0
11217,ENSG00000250251,2.0
11218,ENSG00000247373,2.0
11219,ENSG00000171119,2.0
11220,ENSG00000213023,2.0
11221,ENSG00000261335,2.0
11222,ENSG00000136279,2.0
11223,ENSG00000263013,2.0
11224,ENSG00000225830,2.0
11225,ENSG00000172009,2.0
11226,ENSG00000100604,2.0
11227,ENSG00000188322,2.0
11228,ENSG00000263647,2.0
11229,ENSG00000105738,2.0
11230,ENSG00000143458,2.0
11231,ENSG00000105409,2.0
11232,ENSG00000029725,2.0
11233,ENSG00000198911,2.0
11234,ENSG00000256628,2.0
11235,ENSG00000137496,2.0
11236,ENSG00000214309,2.0
11237,ENSG00000278921,2.0
11238,ENSG00000187867,2.0
11239,ENSG00000166831,2.0
11240,ENSG00000176108,2.0
11241,ENSG00000260404,2.0
11242,ENSG00000101298,2.0
11243,ENSG00000169410,2.0
11244,ENSG00000256537,2.0
11245,ENSG00000172006,2.0
11246,ENSG00000127511,2.0
11247,ENSG00000148824,2.0
11248,ENSG00000179889,2.0
11249,ENSG00000143379,2.0
11250,ENSG00000145916,2.0
11251,ENSG00000011451,2.0
11252,ENSG00000141540,2.0
11253,ENSG00000167363,2.0
11254,ENSG00000121653,2.0
11255,ENSG00000153207,2.0
11256,ENSG00000111737,2.0
11257,ENSG00000121310,2.0
11258,ENSG00000227543,2.0
11259,ENSG00000124782,2.0
11260,ENSG00000264176,2.0
11261,ENSG00000133597,2.0
11262,ENSG00000143126,2.0
11263,ENSG00000148411,2.0
11264,ENSG00000140320,2.0
11265,ENSG00000160094,2.0
11266,ENSG00000158683,2.0
11267,ENSG00000136383,2.0
11268,ENSG00000224614,2.0
11269,ENSG00000183718,2.0
11270,ENSG00000087008,2.0
11271,ENSG00000143479,2.0
11272,ENSG00000112078,2.0
11273,ENSG00000263069,2.0
11274,ENSG00000127526,2.0
11275,ENSG00000278615,2.0
11276,ENSG00000137802,2.0
11277,ENSG00000141556,2.0
11278,ENSG00000100307,2.0
11279,ENSG00000139990,2.0
11280,ENSG00000133059,2.0
11281,ENSG00000101882,2.0
11282,ENSG00000141582,2.0
11283,ENSG00000159202,2.0
11284,ENSG00000273149,2.0
11285,ENSG00000251128,2.0
11286,ENSG00000197324,2.0
11287,ENSG00000099814,2.0
11288,ENSG00000146834,2.0
11289,ENSG00000269352,2.0
11290,ENSG00000174943,2.0
11291,ENSG00000141873,2.0
11292,ENSG00000115761,2.0
11293,ENSG00000101246,2.0
11294,ENSG00000158292,2.0
11295,ENSG00000104980,2.0
11296,ENSG00000130204,2.0
11297,ENSG00000263753,2.0
11298,ENSG00000198824,2.0
11299,ENSG00000174151,2.0
11300,ENSG00000165731,2.0
11301,ENSG00000108306,2.0
11302,ENSG00000181826,2.0
11303,ENSG00000157350,2.0
11304,ENSG00000144712,2.0
11305,ENSG00000141034,2.0
11306,ENSG00000266907,2.0
11307,ENSG00000148832,2.0
11308,ENSG00000139697,2.0
11309,ENSG00000149679,2.0
11310,ENSG00000099942,2.0
11311,ENSG00000105732,2.0
11312,ENSG00000205659,2.0
11313,ENSG00000043143,2.0
11314,ENSG00000151062,2.0
11315,ENSG00000111252,2.0
11316,ENSG00000196357,2.0
11317,ENSG00000198691,2.0
11318,ENSG00000005100,2.0
11319,ENSG00000233006,2.0
11320,ENSG00000197976,2.0
11321,ENSG00000188523,2.0
11322,ENSG00000165175,2.0
11323,ENSG00000143799,2.0
11324,ENSG00000166569,2.0
11325,ENSG00000100364,2.0
11326,ENSG00000159915,2.0
11327,ENSG00000058600,2.0
11328,ENSG00000177946,2.0
11329,ENSG00000152439,2.0
11330,ENSG00000108509,2.0
11331,ENSG00000163380,2.0
11332,ENSG00000183723,2.0
11333,ENSG00000138246,2.0
11334,ENSG00000258465,2.0
11335,ENSG00000231747,2.0
11336,ENSG00000174579,2.0
11337,ENSG00000074054,2.0
11338,ENSG00000104833,2.0
11339,ENSG00000125818,2.0
11340,ENSG00000260729,2.0
11341,ENSG00000167182,2.0
11342,ENSG00000066135,2.0
11343,ENSG00000174136,2.0
11344,ENSG00000182348,2.0
11345,ENSG00000250326,2.0
11346,ENSG00000230555,2.0
11347,ENSG00000196267,2.0
11348,ENSG00000048342,2.0
11349,ENSG00000111642,2.0
11350,ENSG00000107021,2.0
11351,ENSG00000276649,2.0
11352,ENSG00000008441,2.0
11353,ENSG00000139915,2.0
11354,ENSG00000164742,2.0
11355,ENSG00000215424,2.0
11356,ENSG00000123643,2.0
11357,ENSG00000126067,2.0
11358,ENSG00000104812,2.0
11359,ENSG00000182600,2.0
11360,ENSG00000167566,2.0
11361,ENSG00000173141,2.0
11362,ENSG00000140564,2.0
11363,ENSG00000189339,2.0
11364,ENSG00000092847,2.0
11365,ENSG00000147789,2.0
11366,ENSG00000071626,2.0
11367,ENSG00000183604,2.0
11368,ENSG00000243147,2.0
11369,ENSG00000174586,2.0
11370,ENSG00000119682,2.0
11371,ENSG00000269815,2.0
11372,ENSG00000173812,2.0
11373,ENSG00000105221,2.0
11374,ENSG00000198929,2.0
11375,ENSG00000101079,2.0
11376,ENSG00000110395,2.0
11377,ENSG00000123472,2.0
11378,ENSG00000179981,2.0
11379,ENSG00000198570,2.0
11380,ENSG00000166197,2.0
11381,ENSG00000203435,2.0
11382,ENSG00000197150,2.0
11383,ENSG00000182685,2.0
11384,ENSG00000083838,2.0
11385,ENSG00000249863,2.0
11386,ENSG00000239521,2.0
11387,ENSG00000137273,2.0
11388,ENSG00000259826,2.0
11389,ENSG00000100304,2.0
11390,ENSG00000013288,2.0
11391,ENSG00000134815,2.0
11392,ENSG00000279095,2.0
11393,ENSG00000006695,2.0
11394,ENSG00000176472,2.0
11395,ENSG00000121057,2.0
11396,ENSG00000110497,2.0
11397,ENSG00000277631,2.0
11398,ENSG00000266524,2.0
11399,ENSG00000143195,2.0
11400,ENSG00000280234,2.0
11401,ENSG00000072736,2.0
11402,ENSG00000137216,2.0
11403,ENSG00000160539,2.0
11404,ENSG00000145220,2.0
11405,ENSG00000247735,2.0
11406,ENSG00000149657,2.0
11407,ENSG00000214046,2.0
11408,ENSG00000154217,2.0
11409,ENSG00000249839,2.0
11410,ENSG00000108947,2.0
11411,ENSG00000074181,2.0
11412,ENSG00000095485,2.0
11413,ENSG00000134318,2.0
11414,ENSG00000072958,2.0
11415,ENSG00000033050,2.0
11416,ENSG00000204569,2.0
11417,ENSG00000090565,2.0
11418,ENSG00000256500,2.0
11419,ENSG00000185024,2.0
11420,ENSG00000125375,2.0
11421,ENSG00000172831,2.0
11422,ENSG00000167674,2.0
11423,ENSG00000275832,2.0
11424,ENSG00000162885,2.0
11425,ENSG00000197136,2.0
11426,ENSG00000169122,2.0
11427,ENSG00000132692,2.0
11428,ENSG00000270024,2.0
11429,ENSG00000117682,2.0
11430,ENSG00000125266,2.0
11431,ENSG00000069696,2.0
11432,ENSG00000101191,2.0
11433,ENSG00000166046,2.0
11434,ENSG00000166526,2.0
11435,ENSG00000144339,2.0
11436,ENSG00000125755,2.0
11437,ENSG00000092051,2.0
11438,ENSG00000165801,2.0
11439,ENSG00000143434,2.0
11440,ENSG00000100321,2.0
11441,ENSG00000179776,2.0
11442,ENSG00000137574,2.0
11443,ENSG00000140406,2.0
11444,ENSG00000085644,2.0
11445,ENSG00000162377,2.0
11446,ENSG00000084463,2.0
11447,ENSG00000158669,2.0
11448,ENSG00000156381,2.0
11449,ENSG00000085872,2.0
11450,ENSG00000142207,2.0
11451,ENSG00000243302,2.0
11452,ENSG00000274026,2.0
11453,ENSG00000135709,2.0
11454,ENSG00000138166,2.0
11455,ENSG00000167394,2.0
11456,ENSG00000105290,2.0
11457,ENSG00000150873,2.0
11458,ENSG00000130921,2.0
11459,ENSG00000181396,2.0
11460,ENSG00000174903,2.0
11461,ENSG00000169592,2.0
11462,ENSG00000134250,2.0
11463,ENSG00000144711,2.0
11464,ENSG00000132153,2.0
11465,ENSG00000135452,2.0
11466,ENSG00000173894,2.0
11467,ENSG00000115806,2.0
11468,ENSG00000125430,2.0
11469,ENSG00000131467,2.0
11470,ENSG00000160326,2.0
11471,ENSG00000077782,2.0
11472,ENSG00000145911,2.0
11473,ENSG00000157036,2.0
11474,ENSG00000174080,2.0
11475,ENSG00000103197,2.0
11476,ENSG00000151838,2.0
11477,ENSG00000135437,2.0
11478,ENSG00000071909,2.0
11479,ENSG00000249673,2.0
11480,ENSG00000070413,2.0
11481,ENSG00000113657,2.0
11482,ENSG00000165752,2.0
11483,ENSG00000183066,2.0
11484,ENSG00000160051,2.0
11485,ENSG00000140859,2.0
11486,ENSG00000260878,2.0
11487,ENSG00000228623,2.0
11488,ENSG00000215397,2.0
11489,ENSG00000137474,2.0
11490,ENSG00000157077,2.0
11491,ENSG00000125966,2.0
11492,ENSG00000270885,2.0
11493,ENSG00000145919,2.0
11494,ENSG00000237751,2.0
11495,ENSG00000124574,2.0
11496,ENSG00000143398,2.0
11497,ENSG00000183337,2.0
11498,ENSG00000066117,2.0
11499,ENSG00000171462,2.0
11500,ENSG00000105538,2.0
11501,ENSG00000119283,2.0
11502,ENSG00000140830,2.0
11503,ENSG00000223928,2.0
11504,ENSG00000104067,2.0
11505,ENSG00000165209,2.0
11506,ENSG00000126215,2.0
11507,ENSG00000156959,2.0
11508,ENSG00000260285,2.0
11509,ENSG00000125817,2.0
11510,ENSG00000175556,2.0
11511,ENSG00000112787,2.0
11512,ENSG00000164168,2.0
11513,ENSG00000130956,2.0
11514,ENSG00000172350,2.0
11515,ENSG00000158195,2.0
11516,ENSG00000150990,2.0
11517,ENSG00000278318,2.0
11518,ENSG00000258102,2.0
11519,ENSG00000140948,2.0
11520,ENSG00000099817,2.0
11521,ENSG00000095932,2.0
11522,ENSG00000186951,2.0
11523,ENSG00000196236,2.0
11524,ENSG00000175137,2.0
11525,ENSG00000101421,2.0
11526,ENSG00000263843,2.0
11527,ENSG00000131149,2.0
11528,ENSG00000108387,2.0
11529,ENSG00000261934,2.0
11530,ENSG00000234420,2.0
11531,ENSG00000095951,2.0
11532,ENSG00000122863,2.0
11533,ENSG00000105613,2.0
11534,ENSG00000100335,2.0
11535,ENSG00000023228,2.0
11536,ENSG00000116138,2.0
11537,ENSG00000249456,2.0
11538,ENSG00000171169,2.0
11539,ENSG00000264885,2.0
11540,ENSG00000051825,2.0
11541,ENSG00000247324,2.0
11542,ENSG00000167186,2.0
11543,ENSG00000185028,2.0
11544,ENSG00000225210,2.0
11545,ENSG00000141337,2.0
11546,ENSG00000184939,2.0
11547,ENSG00000217929,2.0
11548,ENSG00000161692,2.0
11549,ENSG00000165650,2.0
11550,ENSG00000182983,2.0
11551,ENSG00000177302,2.0
11552,ENSG00000163812,2.0
11553,ENSG00000198028,2.0
11554,ENSG00000230530,2.0
11555,ENSG00000142197,2.0
11556,ENSG00000183309,2.0
11557,ENSG00000125505,2.0
11558,ENSG00000110925,2.0
11559,ENSG00000127452,2.0
11560,ENSG00000139180,2.0
11561,ENSG00000174871,2.0
11562,ENSG00000253106,2.0
11563,ENSG00000147044,2.0
11564,ENSG00000269514,2.0
11565,ENSG00000141385,2.0
11566,ENSG00000171596,2.0
11567,ENSG00000272189,2.0
11568,ENSG00000050327,2.0
11569,ENSG00000179364,2.0
11570,ENSG00000198276,2.0
11571,ENSG00000159131,2.0
11572,ENSG00000141564,2.0
11573,ENSG00000214578,2.0
11574,ENSG00000170100,2.0
11575,ENSG00000063015,2.0
11576,ENSG00000214029,2.0
11577,ENSG00000136720,2.0
11578,ENSG00000053108,2.0
11579,ENSG00000083093,2.0
11580,ENSG00000249773,2.0
11581,ENSG00000182118,2.0
11582,ENSG00000114349,2.0
11583,ENSG00000126775,2.0
11584,ENSG00000142330,2.0
11585,ENSG00000169783,2.0
11586,ENSG00000137878,2.0
11587,ENSG00000072864,2.0
11588,ENSG00000165458,2.0
11589,ENSG00000198690,2.0
11590,ENSG00000253731,2.0
11591,ENSG00000176723,2.0
11592,ENSG00000186660,2.0
11593,ENSG00000075429,2.0
11594,ENSG00000255769,2.0
11595,ENSG00000176700,2.0
11596,ENSG00000158435,2.0
11597,ENSG00000103184,2.0
11598,ENSG00000164941,2.0
11599,ENSG00000140464,2.0
11600,ENSG00000148459,2.0
11601,ENSG00000176422,2.0
11602,ENSG00000168522,2.0
11603,ENSG00000134901,2.0
11604,ENSG00000179361,2.0
11605,ENSG00000244627,2.0
11606,ENSG00000103061,2.0
11607,ENSG00000188191,2.0
11608,ENSG00000224152,2.0
11609,ENSG00000140718,2.0
11610,ENSG00000234062,2.0
11611,ENSG00000099804,2.0
11612,ENSG00000088543,2.0
11613,ENSG00000279970,2.0
11614,ENSG00000166529,2.0
11615,ENSG00000198792,2.0
11616,ENSG00000271643,2.0
11617,ENSG00000109047,2.0
11618,ENSG00000149582,2.0
11619,ENSG00000130202,2.0
11620,ENSG00000127481,2.0
11621,ENSG00000108604,2.0
11622,ENSG00000108106,2.0
11623,ENSG00000168803,2.0
11624,ENSG00000161904,2.0
11625,ENSG00000106635,2.0
11626,ENSG00000155886,2.0
11627,ENSG00000258539,2.0
11628,ENSG00000151067,2.0
11629,ENSG00000171385,2.0
11630,ENSG00000141570,2.0
11631,ENSG00000116898,2.0
11632,ENSG00000090020,2.0
11633,ENSG00000103047,2.0
11634,ENSG00000105229,2.0
11635,ENSG00000185359,2.0
11636,ENSG00000077044,2.0
11637,ENSG00000103199,2.0
11638,ENSG00000087157,2.0
11639,ENSG00000161791,2.0
11640,ENSG00000187713,2.0
11641,ENSG00000263612,2.0
11642,ENSG00000105705,2.0
11643,ENSG00000069424,2.0
11644,ENSG00000164318,2.0
11645,ENSG00000133275,2.0
11646,ENSG00000101773,2.0
11647,ENSG00000198420,2.0
11648,ENSG00000107341,2.0
11649,ENSG00000179314,2.0
11650,ENSG00000260293,2.0
11651,ENSG00000156983,2.0
11652,ENSG00000276045,2.0
11653,ENSG00000216895,2.0
11654,ENSG00000197177,2.0
11655,ENSG00000166348,2.0
11656,ENSG00000076650,2.0
11657,ENSG00000170653,2.0
11658,ENSG00000221883,2.0
11659,ENSG00000142655,2.0
11660,ENSG00000214655,2.0
11661,ENSG00000010810,2.0
11662,ENSG00000272899,2.0
11663,ENSG00000265688,2.0
11664,ENSG00000164080,2.0
11665,ENSG00000173230,2.0
11666,ENSG00000255553,2.0
11667,ENSG00000163914,2.0
11668,ENSG00000278535,2.0
11669,ENSG00000167614,2.0
11670,ENSG00000136938,2.0
11671,ENSG00000198853,2.0
11672,ENSG00000152291,2.0
11673,ENSG00000106290,2.0
11674,ENSG00000261763,2.0
11675,ENSG00000131797,2.0
11676,ENSG00000040531,2.0
11677,ENSG00000122477,2.0
11678,ENSG00000158458,2.0
11679,ENSG00000173511,2.0
11680,ENSG00000124356,2.0
11681,ENSG00000198924,2.0
11682,ENSG00000103671,2.0
11683,ENSG00000159871,2.0
11684,ENSG00000260118,2.0
11685,ENSG00000135119,2.0
11686,ENSG00000237973,2.0
11687,ENSG00000170604,2.0
11688,ENSG00000268912,2.0
11689,ENSG00000102858,2.0
11690,ENSG00000258891,2.0
11691,ENSG00000261342,2.0
11692,ENSG00000134369,2.0
11693,ENSG00000184208,2.0
11694,ENSG00000205937,2.0
11695,ENSG00000174428,2.0
11696,ENSG00000178233,2.0
11697,ENSG00000127564,2.0
11698,ENSG00000107130,2.0
11699,ENSG00000162144,2.0
11700,ENSG00000105397,2.0
11701,ENSG00000110931,2.0
11702,ENSG00000235280,2.0
11703,ENSG00000170049,2.0
11704,ENSG00000119509,2.0
11705,ENSG00000166402,2.0
11706,ENSG00000184271,2.0
11707,ENSG00000275023,2.0
11708,ENSG00000062370,2.0
11709,ENSG00000154814,2.0
11710,ENSG00000076351,2.0
11711,ENSG00000178585,2.0
11712,ENSG00000130363,2.0
11713,ENSG00000181991,2.0
11714,ENSG00000133131,2.0
11715,ENSG00000260464,2.0
11716,ENSG00000115677,2.0
11717,ENSG00000184634,2.0
11718,ENSG00000176986,2.0
11719,ENSG00000103043,2.0
11720,ENSG00000181215,2.0
11721,ENSG00000117899,2.0
11722,ENSG00000186283,2.0
11723,ENSG00000144028,2.0
11724,ENSG00000276071,2.0
11725,ENSG00000261534,2.0
11726,ENSG00000107104,2.0
11727,ENSG00000171724,2.0
11728,ENSG00000135637,2.0
11729,ENSG00000197063,2.0
11730,ENSG00000130254,2.0
11731,ENSG00000168916,2.0
11732,ENSG00000110713,2.0
11733,ENSG00000133519,2.0
