,Ensemble ID,Cluster 1,Cluster 2
254,"""ENSG00000127580""",0,3
255,"""ENSG00000121753""",0,3
256,"""ENSG00000002330""",0,3
257,"""ENSG00000167508""",0,3
258,"""ENSG00000106628""",0,3
259,"""ENSG00000105063""",0,3
260,"""ENSG00000161203""",0,3
261,"""ENSG00000100280""",0,3
262,"""ENSG00000169727""",0,3
263,"""ENSG00000115756""",0,3
264,"""ENSG00000136280""",0,3
265,"""ENSG00000197858""",0,3
266,"""ENSG00000214022""",0,3
267,"""ENSG00000159423""",0,3
268,"""ENSG00000125651""",0,3
269,"""ENSG00000104859""",0,3
270,"""ENSG00000187017""",0,3
271,"""ENSG00000008710""",0,3
272,"""ENSG00000172534""",0,3
273,"""ENSG00000100304""",0,3
274,"""ENSG00000073350""",0,3
275,"""ENSG00000169100""",0,3
276,"""ENSG00000100284""",0,3
277,"""ENSG00000077454""",0,3
278,"""ENSG00000172732""",0,3
279,"""ENSG00000130005""",0,3
280,"""ENSG00000171148""",0,3
281,"""ENSG00000130706""",0,3
282,"""ENSG00000099821""",0,3
283,"""ENSG00000099864""",0,3
284,"""ENSG00000114650""",0,3
285,"""ENSG00000185883""",0,3
286,"""ENSG00000141551""",0,3
287,"""ENSG00000160408""",0,3
288,"""ENSG00000269858""",0,3
289,"""ENSG00000074317""",0,3
290,"""ENSG00000131165""",0,3
291,"""ENSG00000100412""",0,3
292,"""ENSG00000105726""",0,3
293,"""ENSG00000160685""",0,3
294,"""ENSG00000171298""",0,3
295,"""ENSG00000130204""",0,3
296,"""ENSG00000001617""",0,3
297,"""ENSG00000141258""",0,3
298,"""ENSG00000110400""",0,3
299,"""ENSG00000115268""",0,3
300,"""ENSG00000131899""",0,3
301,"""ENSG00000126461""",0,3
302,"""ENSG00000205593""",0,3
303,"""ENSG00000161013""",0,3
304,"""ENSG00000178719""",0,3
305,"""ENSG00000182473""",0,3
306,"""ENSG00000133247""",0,3
307,"""ENSG00000116691""",0,3
308,"""ENSG00000107223""",0,3
309,"""ENSG00000204314""",0,3
310,"""ENSG00000131067""",0,3
311,"""ENSG00000141522""",0,3
312,"""ENSG00000149823""",0,3
313,"""ENSG00000168005""",0,3
314,"""ENSG00000261221""",0,3
315,"""ENSG00000173153""",0,3
316,"""ENSG00000196576""",0,3
317,"""ENSG00000178498""",0,3
318,"""ENSG00000266074""",0,3
