,Ensemble ID,Cluster 1,Cluster 2
360,"""ENSG00000169242""",0,1
361,"""ENSG00000130772""",0,2
362,"""ENSG00000176658""",1,2
363,"""ENSG00000117122""",1,2
364,"""ENSG00000267952""",0,2
365,"""ENSG00000117394""",0,1
366,"""ENSG00000184371""",1,2
367,"""ENSG00000099998""",1,2
368,"""ENSG00000107521""",1,2
369,"""ENSG00000173918""",1,2
370,"""ENSG00000119522""",1,2
371,"""ENSG00000163485""",1,2
372,"""ENSG00000108828""",1,2
373,"""ENSG00000161921""",1,2
374,"""ENSG00000134369""",1,2
375,"""ENSG00000117643""",1,2
376,"""ENSG00000079805""",1,2
377,"""ENSG00000137266""",1,2
378,"""ENSG00000196814""",0,2
379,"""ENSG00000125637""",1,2
380,"""ENSG00000099995""",0,2
381,"""ENSG00000269736""",0,2
382,"""ENSG00000171992""",1,2
383,"""ENSG00000128283""",1,2
384,"""ENSG00000079805""",0,2
385,"""ENSG00000054967""",1,2
386,"""ENSG00000122862""",0,1
387,"""ENSG00000149782""",1,2
388,"""ENSG00000075240""",1,2
389,"""ENSG00000179588""",1,2
390,"""ENSG00000184113""",1,2
391,"""ENSG00000107263""",1,2
392,"""ENSG00000158352""",1,2
393,"""ENSG00000161149""",0,2
394,"""ENSG00000167123""",1,2
395,"""ENSG00000115325""",1,2
396,"""ENSG00000241489""",0,2
397,"""ENSG00000116260""",1,2
398,"""ENSG00000197380""",1,2
399,"""ENSG00000129353""",1,2
400,"""ENSG00000160712""",0,1
401,"""ENSG00000106665""",1,2
402,"""ENSG00000182575""",1,2
403,"""ENSG00000224051""",1,2
404,"""ENSG00000128394""",1,2
405,"""ENSG00000101144""",1,2
406,"""ENSG00000176463""",1,2
407,"""ENSG00000168066""",0,2
408,"""ENSG00000205978""",1,2
409,"""ENSG00000173064""",0,2
410,"""ENSG00000116661""",1,2
411,"""ENSG00000008056""",1,2
412,"""ENSG00000182979""",1,2
413,"""ENSG00000169221""",0,2
414,"""ENSG00000008441""",0,2
415,"""ENSG00000176715""",0,2
416,"""ENSG00000240771""",1,2
417,"""ENSG00000168763""",0,2
418,"""ENSG00000215612""",1,2
419,"""ENSG00000182771""",1,2
420,"""ENSG00000153902""",1,2
421,"""ENSG00000112333""",0,1
422,"""ENSG00000276547""",0,2
423,"""ENSG00000164488""",1,2
424,"""ENSG00000141639""",1,2
425,"""ENSG00000160408""",1,2
426,"""ENSG00000110090""",0,2
427,"""ENSG00000168268""",1,2
428,"""ENSG00000223953""",1,2
429,"""ENSG00000197951""",0,2
430,"""ENSG00000267317""",0,2
431,"""ENSG00000182979""",0,2
432,"""ENSG00000125648""",0,2
433,"""ENSG00000111077""",1,2
434,"""ENSG00000253159""",1,2
435,"""ENSG00000130725""",0,2
436,"""ENSG00000168994""",1,2
437,"""ENSG00000277258""",1,2
438,"""ENSG00000116584""",1,2
439,"""ENSG00000036530""",1,2
440,"""ENSG00000109501""",1,2
441,"""ENSG00000184207""",0,2
442,"""ENSG00000161671""",1,2
443,"""ENSG00000161544""",1,2
444,"""ENSG00000118900""",0,2
445,"""ENSG00000182871""",1,2
446,"""ENSG00000104368""",1,2
447,"""ENSG00000167548""",0,2
448,"""ENSG00000105426""",1,2
449,"""ENSG00000140104""",0,2
450,"""ENSG00000253305""",0,2
451,"""ENSG00000177706""",1,2
452,"""ENSG00000243156""",0,2
453,"""ENSG00000072518""",1,2
454,"""ENSG00000166888""",1,2
455,"""ENSG00000182095""",1,2
456,"""ENSG00000173442""",1,2
457,"""ENSG00000130119""",0,2
458,"""ENSG00000157227""",0,1
459,"""ENSG00000136802""",1,2
460,"""ENSG00000142303""",1,2
461,"""ENSG00000168395""",0,2
462,"""ENSG00000072864""",0,2
463,"""ENSG00000100344""",0,2
464,"""ENSG00000182272""",1,2
465,"""ENSG00000187792""",1,2
466,"""ENSG00000177469""",1,2
467,"""ENSG00000262879""",0,2
468,"""ENSG00000111886""",1,2
469,"""ENSG00000173457""",1,2
470,"""ENSG00000142751""",0,2
471,"""ENSG00000102755""",0,1
472,"""ENSG00000157368""",1,2
473,"""ENSG00000174989""",0,2
474,"""ENSG00000119614""",1,2
475,"""ENSG00000164403""",1,2
476,"""ENSG00000084636""",1,2
477,"""ENSG00000159409""",1,2
478,"""ENSG00000172830""",1,2
479,"""ENSG00000141965""",0,2
480,"""ENSG00000205363""",1,2
481,"""ENSG00000161682""",1,2
482,"""ENSG00000215788""",1,2
483,"""ENSG00000088826""",1,2
484,"""ENSG00000240184""",1,2
485,"""ENSG00000196739""",1,2
486,"""ENSG00000105642""",1,2
487,"""ENSG00000168994""",0,1
488,"""ENSG00000253368""",1,2
489,"""ENSG00000172354""",1,2
490,"""ENSG00000161021""",0,2
491,"""ENSG00000189337""",0,1
492,"""ENSG00000173950""",0,2
493,"""ENSG00000137103""",1,2
494,"""ENSG00000198753""",1,2
495,"""ENSG00000151929""",0,1
496,"""ENSG00000271447""",1,2
497,"""ENSG00000099864""",1,2
498,"""ENSG00000090776""",1,2
499,"""ENSG00000169071""",1,2
500,"""ENSG00000213923""",1,2
501,"""ENSG00000242732""",1,2
502,"""ENSG00000126351""",1,2
503,"""ENSG00000247077""",0,2
504,"""ENSG00000171853""",0,2
505,"""ENSG00000196313""",0,2
506,"""ENSG00000196814""",1,2
507,"""ENSG00000108821""",1,2
508,"""ENSG00000109265""",0,2
509,"""ENSG00000019144""",1,2
510,"""ENSG00000196961""",1,2
511,"""ENSG00000096433""",1,2
512,"""ENSG00000278948""",1,2
513,"""ENSG00000049540""",1,2
514,"""ENSG00000072195""",1,2
515,"""ENSG00000168487""",1,2
516,"""ENSG00000116151""",0,2
517,"""ENSG00000141750""",1,2
518,"""ENSG00000122971""",1,2
519,"""ENSG00000132000""",1,2
520,"""ENSG00000011478""",1,2
521,"""ENSG00000066056""",1,2
522,"""ENSG00000087152""",0,2
523,"""ENSG00000010810""",1,2
524,"""ENSG00000167702""",1,2
525,"""ENSG00000113758""",1,2
526,"""ENSG00000228434""",0,2
527,"""ENSG00000142173""",1,2
528,"""ENSG00000187266""",1,2
529,"""ENSG00000179943""",0,2
530,"""ENSG00000081913""",1,2
531,"""ENSG00000167771""",1,2
532,"""ENSG00000138031""",1,2
533,"""ENSG00000142798""",1,2
534,"""ENSG00000137331""",0,1
535,"""ENSG00000111344""",1,2
536,"""ENSG00000100583""",0,2
537,"""ENSG00000157350""",1,2
538,"""ENSG00000124104""",1,2
539,"""ENSG00000160999""",1,2
540,"""ENSG00000132613""",1,2
541,"""ENSG00000182240""",0,1
542,"""ENSG00000105137""",1,2
543,"""ENSG00000156381""",1,2
544,"""ENSG00000144460""",1,2
545,"""ENSG00000240764""",1,2
546,"""ENSG00000168887""",0,2
547,"""ENSG00000082014""",1,2
548,"""ENSG00000213445""",1,2
549,"""ENSG00000143772""",1,2
550,"""ENSG00000251322""",1,2
551,"""ENSG00000258677""",0,2
552,"""ENSG00000163909""",0,2
553,"""ENSG00000175764""",0,2
554,"""ENSG00000128602""",1,2
555,"""ENSG00000128917""",1,2
556,"""ENSG00000184216""",1,2
557,"""ENSG00000116649""",0,2
558,"""ENSG00000149115""",1,2
559,"""ENSG00000185736""",1,2
560,"""ENSG00000171603""",0,2
561,"""ENSG00000105063""",0,2
562,"""ENSG00000167100""",1,2
563,"""ENSG00000054179""",1,2
564,"""ENSG00000168918""",1,2
565,"""ENSG00000223953""",0,1
566,"""ENSG00000253861""",1,2
567,"""ENSG00000253305""",1,2
568,"""ENSG00000187624""",0,2
569,"""ENSG00000116198""",0,2
570,"""ENSG00000165055""",0,2
571,"""ENSG00000105767""",1,2
572,"""ENSG00000197256""",1,2
573,"""ENSG00000204956""",1,2
574,"""ENSG00000170412""",1,2
575,"""ENSG00000175274""",1,2
576,"""ENSG00000105711""",1,2
577,"""ENSG00000140332""",1,2
578,"""ENSG00000183888""",0,1
579,"""ENSG00000257923""",0,2
580,"""ENSG00000130052""",1,2
581,"""ENSG00000142634""",1,2
582,"""ENSG00000189144""",0,2
583,"""ENSG00000158545""",0,2
584,"""ENSG00000176788""",1,2
